ID,TYPE
35,MILITARY
485016,CRITICAL ACCESS
37295116,GENERAL ACUTE CARE
2996766,GENERAL ACUTE CARE
28370806,PSYCHIATRIC
37595901,GENERAL ACUTE CARE
1098312,MILITARY
74592592,GENERAL ACUTE CARE
29,MILITARY
1787301,GENERAL ACUTE CARE
60599723,CRITICAL ACCESS
475013,GENERAL ACUTE CARE
1487505,CRITICAL ACCESS
688340,CRITICAL ACCESS
4759022,CRITICAL ACCESS
9840351,GENERAL ACUTE CARE
11755404,GENERAL ACUTE CARE
2328719,CRITICAL ACCESS
5287420,CRITICAL ACCESS
10674859,CRITICAL ACCESS
4157570,CRITICAL ACCESS
1626624,CRITICAL ACCESS
1925701,GENERAL ACUTE CARE
177928546,PSYCHIATRIC
2726504,REHABILITATION
2924740,REHABILITATION
2624970,GENERAL ACUTE CARE
3125601,GENERAL ACUTE CARE
625705,REHABILITATION
4225276,CRITICAL ACCESS
5526757,CRITICAL ACCESS
4325301,LONG TERM CARE
4626651,GENERAL ACUTE CARE
6125411,CRITICAL ACCESS
6226288,CRITICAL ACCESS
4824801,GENERAL ACUTE CARE
17025405,MILITARY
126101,GENERAL ACUTE CARE
225301,GENERAL ACUTE CARE
152726301,PSYCHIATRIC
3025271,CRITICAL ACCESS
11637660,GENERAL ACUTE CARE
9038103,CHILDREN
3326505,GENERAL ACUTE CARE
4726062,GENERAL ACUTE CARE
14515901,REHABILITATION
4717821,PSYCHIATRIC
5219408,REHABILITATION
18718042,GENERAL ACUTE CARE
21216602,REHABILITATION
5316507,REHABILITATION
19316823,REHABILITATION
24619607,REHABILITATION
16215143,REHABILITATION
11817055,REHABILITATION
2217822,REHABILITATION
24819122,PSYCHIATRIC
23918848,GENERAL ACUTE CARE
8717604,GENERAL ACUTE CARE
20019023,GENERAL ACUTE CARE
21019063,GENERAL ACUTE CARE
24719047,GENERAL ACUTE CARE
13519140,GENERAL ACUTE CARE
6215425,GENERAL ACUTE CARE
17919010,GENERAL ACUTE CARE
22719355,REHABILITATION
17115963,GENERAL ACUTE CARE
815009,LONG TERM CARE
6415071,LONG TERM CARE
5419114,GENERAL ACUTE CARE
27616407,GENERAL ACUTE CARE
6618301,GENERAL ACUTE CARE
22618105,GENERAL ACUTE CARE
20717901,GENERAL ACUTE CARE
1219380,LONG TERM CARE
1415065,LONG TERM CARE
1315202,GENERAL ACUTE CARE
11019301,GENERAL ACUTE CARE
7916652,GENERAL ACUTE CARE
21518015,GENERAL ACUTE CARE
3817105,GENERAL ACUTE CARE
3316915,GENERAL ACUTE CARE
23116735,GENERAL ACUTE CARE
24015213,GENERAL ACUTE CARE
13215501,GENERAL ACUTE CARE
9217756,GENERAL ACUTE CARE
12216901,GENERAL ACUTE CARE
18617522,GENERAL ACUTE CARE
2517325,GENERAL ACUTE CARE
6717042,GENERAL ACUTE CARE
938344,GENERAL ACUTE CARE
338320,GENERAL ACUTE CARE
16737404,REHABILITATION
16837067,REHABILITATION
11437660,REHABILITATION
3037421,GENERAL ACUTE CARE
14437415,GENERAL ACUTE CARE
14937772,GENERAL ACUTE CARE
6938372,GENERAL ACUTE CARE
6638351,GENERAL ACUTE CARE
8637862,GENERAL ACUTE CARE
7237343,GENERAL ACUTE CARE
7337404,GENERAL ACUTE CARE
10337601,REHABILITATION
81,GENERAL ACUTE CARE
16638133,GENERAL ACUTE CARE
12437166,GENERAL ACUTE CARE
13137203,GENERAL ACUTE CARE
837190,GENERAL ACUTE CARE
11138583,GENERAL ACUTE CARE
2337205,GENERAL ACUTE CARE
17438119,LONG TERM CARE
5237043,GENERAL ACUTE CARE
537312,GENERAL ACUTE CARE
83,GENERAL ACUTE CARE
1537821,GENERAL ACUTE CARE
1237015,CRITICAL ACCESS
16037055,GENERAL ACUTE CARE
2537115,PSYCHIATRIC
2037211,GENERAL ACUTE CARE
9438116,GENERAL ACUTE CARE
13937849,GENERAL ACUTE CARE
4837743,GENERAL ACUTE CARE
12337087,GENERAL ACUTE CARE
13538237,REHABILITATION
16438024,GENERAL ACUTE CARE
15037804,GENERAL ACUTE CARE
2838104,REHABILITATION
13438128,REHABILITATION
3937916,GENERAL ACUTE CARE
3537683,GENERAL ACUTE CARE
5438570,GENERAL ACUTE CARE
9138104,GENERAL ACUTE CARE
14137814,GENERAL ACUTE CARE
9538103,GENERAL ACUTE CARE
17138103,LONG TERM CARE
17537849,LONG TERM CARE
12537398,GENERAL ACUTE CARE
9937066,GENERAL ACUTE CARE
14037760,GENERAL ACUTE CARE
4137920,GENERAL ACUTE CARE
11937203,GENERAL ACUTE CARE
11837075,GENERAL ACUTE CARE
2637148,GENERAL ACUTE CARE
10737167,GENERAL ACUTE CARE
10137650,GENERAL ACUTE CARE
15837232,GENERAL ACUTE CARE
5574601,GENERAL ACUTE CARE
6073112,LONG TERM CARE
189080129,GENERAL ACUTE CARE
13173005,CRITICAL ACCESS
14973142,REHABILITATION
180374133,REHABILITATION
14473841,PSYCHIATRIC
3673099,GENERAL ACUTE CARE
131573135,GENERAL ACUTE CARE
130774801,LONG TERM CARE
5173120,GENERAL ACUTE CARE
5473077,GENERAL ACUTE CARE
1074631,GENERAL ACUTE CARE
1773505,GENERAL ACUTE CARE
9373013,SPECIAL
2773018,GENERAL ACUTE CARE
4174361,GENERAL ACUTE CARE
4273109,GENERAL ACUTE CARE
12673554,CRITICAL ACCESS
2374745,GENERAL ACUTE CARE
5373858,GENERAL ACUTE CARE
6773070,GENERAL ACUTE CARE
131474464,GENERAL ACUTE CARE
7374127,GENERAL ACUTE CARE
130473104,GENERAL ACUTE CARE
7574523,GENERAL ACUTE CARE
8774804,GENERAL ACUTE CARE
8173102,GENERAL ACUTE CARE
4474006,GENERAL ACUTE CARE
3373112,GENERAL ACUTE CARE
6674137,GENERAL ACUTE CARE
12474056,CRITICAL ACCESS
1974301,GENERAL ACUTE CARE
7674136,GENERAL ACUTE CARE
8674104,GENERAL ACUTE CARE
12974066,CRITICAL ACCESS
5724614,GENERAL ACUTE CARE
7924014,GENERAL ACUTE CARE
144124501,GENERAL ACUTE CARE
5267950,GENERAL ACUTE CARE
10923220,CHILDREN
7624541,GENERAL ACUTE CARE
146222401,REHABILITATION
11123220,GENERAL ACUTE CARE
145622601,REHABILITATION
13450854,GENERAL ACUTE CARE
193880504,GENERAL ACUTE CARE
9129824,CRITICAL ACCESS
83130720,GENERAL ACUTE CARE
17731905,MILITARY
85431015,GENERAL ACUTE CARE
10131069,GENERAL ACUTE CARE
23032340,GENERAL ACUTE CARE
76432347,GENERAL ACUTE CARE
78834981,PSYCHIATRIC
4433308,GENERAL ACUTE CARE
5036854,GENERAL ACUTE CARE
11635125,GENERAL ACUTE CARE
10635055,PSYCHIATRIC
10335999,GENERAL ACUTE CARE
188217408,GENERAL ACUTE CARE
130,CHILDREN
5326241,GENERAL ACUTE CARE
18392807,GENERAL ACUTE CARE
5350595,CRITICAL ACCESS
8146544,LONG TERM CARE
2070364,PSYCHIATRIC
14166968,GENERAL ACUTE CARE
161270807,GENERAL ACUTE CARE
8767554,CRITICAL ACCESS
7367460,GENERAL ACUTE CARE
2880218,GENERAL ACUTE CARE
2820785,GENERAL ACUTE CARE
3355082,GENERAL ACUTE CARE
15598271,PSYCHIATRIC
165358103,PSYCHIATRIC
1444890,CRITICAL ACCESS
180274012,REHABILITATION
72078222,PSYCHIATRIC
1584010,GENERAL ACUTE CARE
5268114,GENERAL ACUTE CARE
3759749,CRITICAL ACCESS
1964759,CRITICAL ACCESS
13263031,GENERAL ACUTE CARE
18363901,GENERAL ACUTE CARE
1263857,GENERAL ACUTE CARE
13963128,LONG TERM CARE
13863122,GENERAL ACUTE CARE
18664108,GENERAL ACUTE CARE
1465803,PSYCHIATRIC
7264111,GENERAL ACUTE CARE
4464114,GENERAL ACUTE CARE
14263044,REHABILITATION
13463117,REHABILITATION
7929118,GENERAL ACUTE CARE
2429169,GENERAL ACUTE CARE
194390806,PSYCHIATRIC
190996080,PSYCHIATRIC
193086313,MILITARY
109,GENERAL ACUTE CARE
28217101,LONG TERM CARE
7217105,GENERAL ACUTE CARE
116,GENERAL ACUTE CARE
117,GENERAL ACUTE CARE
4229620,GENERAL ACUTE CARE
6629801,GENERAL ACUTE CARE
9629671,GENERAL ACUTE CARE
9529650,GENERAL ACUTE CARE
8729201,GENERAL ACUTE CARE
4529203,REHABILITATION
4629506,REHABILITATION
3929732,REHABILITATION
3129706,GENERAL ACUTE CARE
2029640,GENERAL ACUTE CARE
4829690,LONG TERM CARE
2129672,GENERAL ACUTE CARE
229307,GENERAL ACUTE CARE
12466538,GENERAL ACUTE CARE
666720,CRITICAL ACCESS
6899362,GENERAL ACUTE CARE
3566801,CRITICAL ACCESS
8567114,GENERAL ACUTE CARE
9567654,GENERAL ACUTE CARE
9966061,GENERAL ACUTE CARE
10066064,PSYCHIATRIC
1429203,GENERAL ACUTE CARE
4698948,GENERAL ACUTE CARE
4498002,GENERAL ACUTE CARE
10498034,PSYCHIATRIC
5298223,GENERAL ACUTE CARE
7398823,CRITICAL ACCESS
6499133,CRITICAL ACCESS
4199202,REHABILITATION
7499328,CRITICAL ACCESS
3599210,GENERAL ACUTE CARE
199022,PSYCHIATRIC
10598272,GENERAL ACUTE CARE
5498033,GENERAL ACUTE CARE
7598331,CRITICAL ACCESS
7199347,CRITICAL ACCESS
7698520,GENERAL ACUTE CARE
8798310,GENERAL ACUTE CARE
6298383,GENERAL ACUTE CARE
11198166,GENERAL ACUTE CARE
196496796,MILITARY
7798221,GENERAL ACUTE CARE
1199362,MILITARY
11098112,GENERAL ACUTE CARE
11298125,LONG TERM CARE
3098926,CRITICAL ACCESS
3198620,CRITICAL ACCESS
5098034,REHABILITATION
11698686,GENERAL ACUTE CARE
298431,MILITARY
5698557,GENERAL ACUTE CARE
8898405,CHILDREN
798584,CRITICAL ACCESS
598841,CRITICAL ACCESS
3999216,GENERAL ACUTE CARE
12298315,MILITARY
6398278,MILITARY
7099156,CRITICAL ACCESS
1398855,CRITICAL ACCESS
1498624,CRITICAL ACCESS
2099159,CRITICAL ACCESS
134,GENERAL ACUTE CARE
2199344,CRITICAL ACCESS
2598632,GENERAL ACUTE CARE
8398225,GENERAL ACUTE CARE
6599350,CRITICAL ACCESS
1999207,GENERAL ACUTE CARE
8199114,CRITICAL ACCESS
5398206,GENERAL ACUTE CARE
196360451,PSYCHIATRIC
2499109,CRITICAL ACCESS
11398506,GENERAL ACUTE CARE
3399163,CRITICAL ACCESS
6798848,CRITICAL ACCESS
14998166,LONG TERM CARE
2698225,GENERAL ACUTE CARE
8498837,GENERAL ACUTE CARE
9498146,PSYCHIATRIC
10298109,SPECIAL
3699204,CHILDREN
2398273,GENERAL ACUTE CARE
1798672,CRITICAL ACCESS
998065,GENERAL ACUTE CARE
9598663,GENERAL ACUTE CARE
4299205,MILITARY
11898332,GENERAL ACUTE CARE
10998022,CRITICAL ACCESS
11598003,GENERAL ACUTE CARE
698405,GENERAL ACUTE CARE
15698541,CRITICAL ACCESS
9698107,GENERAL ACUTE CARE
10798122,GENERAL ACUTE CARE
5998020,GENERAL ACUTE CARE
3898114,GENERAL ACUTE CARE
12198052,GENERAL ACUTE CARE
10898405,GENERAL ACUTE CARE
6198812,CRITICAL ACCESS
2999336,GENERAL ACUTE CARE
12498134,MILITARY
4898195,GENERAL ACUTE CARE
498438,MILITARY
9998133,GENERAL ACUTE CARE
5798055,GENERAL ACUTE CARE
1898433,MILITARY
9798108,MILITARY
9098101,GENERAL ACUTE CARE
10398902,GENERAL ACUTE CARE
6098494,PSYCHIATRIC
8998239,CRITICAL ACCESS
1699111,CRITICAL ACCESS
1598586,CRITICAL ACCESS
6998801,GENERAL ACUTE CARE
106168123,GENERAL ACUTE CARE
6368620,CRITICAL ACCESS
8569301,CRITICAL ACCESS
6568978,CRITICAL ACCESS
106268502,GENERAL ACUTE CARE
5968825,CRITICAL ACCESS
5169337,CRITICAL ACCESS
105668124,GENERAL ACUTE CARE
107368848,GENERAL ACUTE CARE
104968122,GENERAL ACUTE CARE
105868526,GENERAL ACUTE CARE
107568769,CRITICAL ACCESS
106968847,PSYCHIATRIC
105068661,CRITICAL ACCESS
105968510,GENERAL ACUTE CARE
106068803,GENERAL ACUTE CARE
5068114,CHILDREN
7568355,CRITICAL ACCESS
8968446,CRITICAL ACCESS
6069130,CRITICAL ACCESS
10268105,PSYCHIATRIC
8469021,CRITICAL ACCESS
2468701,GENERAL ACUTE CARE
6668361,CRITICAL ACCESS
7368939,CRITICAL ACCESS
7268640,CRITICAL ACCESS
2769343,CRITICAL ACCESS
5569138,CRITICAL ACCESS
4069101,GENERAL ACUTE CARE
7668873,CRITICAL ACCESS
1168822,CRITICAL ACCESS
107168845,GENERAL ACUTE CARE
9968131,PSYCHIATRIC
8868850,CRITICAL ACCESS
9468509,PSYCHIATRIC
1568506,GENERAL ACUTE CARE
1668826,CRITICAL ACCESS
104868506,REHABILITATION
4468901,GENERAL ACUTE CARE
4968008,CRITICAL ACCESS
106668434,CRITICAL ACCESS
1068818,CRITICAL ACCESS
3468025,GENERAL ACUTE CARE
10068022,WOMEN
8369336,CRITICAL ACCESS
5768198,GENERAL ACUTE CARE
2668144,SPECIAL
1968305,CRITICAL ACCESS
6168746,CRITICAL ACCESS
9768701,PSYCHIATRIC
3868045,CRITICAL ACCESS
2269153,CRITICAL ACCESS
8068420,CRITICAL ACCESS
5868047,CRITICAL ACCESS
5369140,CRITICAL ACCESS
768949,CRITICAL ACCESS
106769154,CRITICAL ACCESS
3069361,GENERAL ACUTE CARE
168714,CRITICAL ACCESS
1768066,CRITICAL ACCESS
106868502,LONG TERM CARE
10168124,GENERAL ACUTE CARE
10969162,GENERAL ACUTE CARE
4169162,LONG TERM CARE
3368788,CRITICAL ACCESS
968410,CRITICAL ACCESS
568370,CRITICAL ACCESS
7468781,CRITICAL ACCESS
869022,CRITICAL ACCESS
2568862,CRITICAL ACCESS
5468359,CRITICAL ACCESS
8168970,CRITICAL ACCESS
184168803,CHRONIC DISEASE
11266212,LONG TERM CARE
17766739,LONG TERM CARE
72,GENERAL ACUTE CARE
13266606,GENERAL ACUTE CARE
12666204,GENERAL ACUTE CARE
15567207,LONG TERM CARE
7266502,GENERAL ACUTE CARE
73,GENERAL ACUTE CARE
14967235,GENERAL ACUTE CARE
14667214,REHABILITATION
4966002,CRITICAL ACCESS
13867880,GENERAL ACUTE CARE
12967756,GENERAL ACUTE CARE
10566212,GENERAL ACUTE CARE
2267701,CRITICAL ACCESS
767432,CRITICAL ACCESS
1066901,CRITICAL ACCESS
157966871,LONG TERM CARE
867337,GENERAL ACUTE CARE
2467029,CRITICAL ACCESS
9066508,CRITICAL ACCESS
172366062,PSYCHIATRIC
9867749,GENERAL ACUTE CARE
6967547,CRITICAL ACCESS
3367439,CRITICAL ACCESS
176466604,PSYCHIATRIC
4566743,CRITICAL ACCESS
5367642,CRITICAL ACCESS
13767879,GENERAL ACUTE CARE
12167572,GENERAL ACUTE CARE
4866945,CRITICAL ACCESS
1867601,GENERAL ACUTE CARE
10666221,GENERAL ACUTE CARE
1967449,CRITICAL ACCESS
5467063,CRITICAL ACCESS
2567502,GENERAL ACUTE CARE
8866956,CRITICAL ACCESS
6266211,GENERAL ACUTE CARE
7167070,GENERAL ACUTE CARE
11367357,GENERAL ACUTE CARE
2867839,CRITICAL ACCESS
7867550,GENERAL ACUTE CARE
8667455,CRITICAL ACCESS
6867456,CRITICAL ACCESS
7066502,GENERAL ACUTE CARE
7667864,CRITICAL ACCESS
1366030,REHABILITATION
9267104,CRITICAL ACCESS
167410,CRITICAL ACCESS
8267107,GENERAL ACUTE CARE
966725,CRITICAL ACCESS
2967301,GENERAL ACUTE CARE
11166071,GENERAL ACUTE CARE
7967865,GENERAL ACUTE CARE
2766846,CRITICAL ACCESS
10267356,GENERAL ACUTE CARE
10966215,GENERAL ACUTE CARE
5567550,CRITICAL ACCESS
11467661,GENERAL ACUTE CARE
9167114,GENERAL ACUTE CARE
11767124,GENERAL ACUTE CARE
3466112,GENERAL ACUTE CARE
1767730,CRITICAL ACCESS
16866207,REHABILITATION
466935,CRITICAL ACCESS
12267663,GENERAL ACUTE CARE
4367548,CRITICAL ACCESS
11667665,GENERAL ACUTE CARE
12566534,GENERAL ACUTE CARE
8166048,GENERAL ACUTE CARE
8066048,GENERAL ACUTE CARE
11066213,GENERAL ACUTE CARE
11867401,GENERAL ACUTE CARE
12067401,SPECIAL
12767870,GENERAL ACUTE CARE
13367871,GENERAL ACUTE CARE
12367361,GENERAL ACUTE CARE
8467901,GENERAL ACUTE CARE
11566762,GENERAL ACUTE CARE
15367214,GENERAL ACUTE CARE
15467212,REHABILITATION
14767220,SPECIAL
3067801,GENERAL ACUTE CARE
8367861,GENERAL ACUTE CARE
5059405,GENERAL ACUTE CARE
1759725,CRITICAL ACCESS
3259068,CRITICAL ACCESS
859034,CRITICAL ACCESS
1359520,CRITICAL ACCESS
6859716,GENERAL ACUTE CARE
2659457,CRITICAL ACCESS
3059859,CRITICAL ACCESS
159711,CRITICAL ACCESS
6059804,GENERAL ACUTE CARE
659324,CRITICAL ACCESS
3559263,CRITICAL ACCESS
4459722,CRITICAL ACCESS
259313,CRITICAL ACCESS
2559337,CRITICAL ACCESS
2459330,CRITICAL ACCESS
4559858,CRITICAL ACCESS
5959901,GENERAL ACUTE CARE
4259522,CRITICAL ACCESS
7059047,CRITICAL ACCESS
1959729,CRITICAL ACCESS
1059047,GENERAL ACUTE CARE
3659474,CRITICAL ACCESS
1459215,CRITICAL ACCESS
1859872,CRITICAL ACCESS
2159442,CRITICAL ACCESS
3959645,CRITICAL ACCESS
4059937,CRITICAL ACCESS
4159201,CRITICAL ACCESS
1159538,CRITICAL ACCESS
359011,CRITICAL ACCESS
1559425,CRITICAL ACCESS
2259349,CRITICAL ACCESS
1659218,CRITICAL ACCESS
2059327,CRITICAL ACCESS
1259254,CRITICAL ACCESS
5259604,CHILDREN
3859270,CRITICAL ACCESS
3359864,CRITICAL ACCESS
6959860,CRITICAL ACCESS
5859601,GENERAL ACUTE CARE
4359019,CRITICAL ACCESS
959036,CRITICAL ACCESS
6838635,GENERAL ACUTE CARE
8738829,GENERAL ACUTE CARE
4938916,GENERAL ACUTE CARE
238671,GENERAL ACUTE CARE
6339705,GENERAL ACUTE CARE
10438652,GENERAL ACUTE CARE
8439652,GENERAL ACUTE CARE
1738732,GENERAL ACUTE CARE
8939232,PSYCHIATRIC
4038655,GENERAL ACUTE CARE
2039150,GENERAL ACUTE CARE
10938701,GENERAL ACUTE CARE
2739452,GENERAL ACUTE CARE
3439095,CRITICAL ACCESS
3839474,CRITICAL ACCESS
171539328,CRITICAL ACCESS
7139747,GENERAL ACUTE CARE
6239601,GENERAL ACUTE CARE
7439365,CRITICAL ACCESS
10639111,GENERAL ACUTE CARE
639204,GENERAL ACUTE CARE
4339121,GENERAL ACUTE CARE
5739296,GENERAL ACUTE CARE
8039183,GENERAL ACUTE CARE
6139232,WOMEN
12638654,GENERAL ACUTE CARE
5067058,CRITICAL ACCESS
739202,GENERAL ACUTE CARE
3239216,REHABILITATION
7339350,GENERAL ACUTE CARE
6938821,GENERAL ACUTE CARE
5438801,GENERAL ACUTE CARE
5538804,PSYCHIATRIC
10138668,GENERAL ACUTE CARE
9738771,GENERAL ACUTE CARE
2338614,GENERAL ACUTE CARE
7639341,CRITICAL ACCESS
9539193,PSYCHIATRIC
3539564,GENERAL ACUTE CARE
7839759,GENERAL ACUTE CARE
2939521,GENERAL ACUTE CARE
338654,PSYCHIATRIC
6639038,GENERAL ACUTE CARE
9339153,GENERAL ACUTE CARE
8239470,CRITICAL ACCESS
14066547,GENERAL ACUTE CARE
183043232,PSYCHIATRIC
193114203,CHILDREN
188444236,PSYCHIATRIC
191445373,GENERAL ACUTE CARE
194973013,GENERAL ACUTE CARE
8339476,CRITICAL ACCESS
8638863,CRITICAL ACCESS
8838646,GENERAL ACUTE CARE
1539301,LONG TERM CARE
4739301,GENERAL ACUTE CARE
9039074,CRITICAL ACCESS
9139117,CRITICAL ACCESS
1139211,LONG TERM CARE
839202,LONG TERM CARE
3139501,LONG TERM CARE
6439159,GENERAL ACUTE CARE
9239114,GENERAL ACUTE CARE
1239581,GENERAL ACUTE CARE
3939441,GENERAL ACUTE CARE
9838751,GENERAL ACUTE CARE
1039216,GENERAL ACUTE CARE
10038921,CRITICAL ACCESS
7238967,CRITICAL ACCESS
3339216,GENERAL ACUTE CARE
6038901,GENERAL ACUTE CARE
10539667,CRITICAL ACCESS
11039367,GENERAL ACUTE CARE
11538965,GENERAL ACUTE CARE
172761,GENERAL ACUTE CARE
7572031,CRITICAL ACCESS
61172112,GENERAL ACUTE CARE
3772956,GENERAL ACUTE CARE
8672205,GENERAL ACUTE CARE
1285375,GENERAL ACUTE CARE
6586040,GENERAL ACUTE CARE
6485755,GENERAL ACUTE CARE
66985711,GENERAL ACUTE CARE
177585542,GENERAL ACUTE CARE
169772032,GENERAL ACUTE CARE
66885222,GENERAL ACUTE CARE
9580487,GENERAL ACUTE CARE
155180045,GENERAL ACUTE CARE
119963,GENERAL ACUTE CARE
233701,CHILDREN
6481301,GENERAL ACUTE CARE
5281601,GENERAL ACUTE CARE
191377479,SPECIAL
187529405,SPECIAL
89431792,GENERAL ACUTE CARE
18830909,GENERAL ACUTE CARE
1996793,GENERAL ACUTE CARE
1267045,CRITICAL ACCESS
367831,CRITICAL ACCESS
1467003,CRITICAL ACCESS
5866044,GENERAL ACUTE CARE
7570601,GENERAL ACUTE CARE
19170433,GENERAL ACUTE CARE
6764131,GENERAL ACUTE CARE
13163026,GENERAL ACUTE CARE
165201,GENERAL ACUTE CARE
18863110,GENERAL ACUTE CARE
8539649,GENERAL ACUTE CARE
2239773,GENERAL ACUTE CARE
7938606,GENERAL ACUTE CARE
139120,GENERAL ACUTE CARE
4182901,GENERAL ACUTE CARE
184575605,SPECIAL
190577055,SPECIAL
183678401,SPECIAL
185446360,GENERAL ACUTE CARE
4082443,REHABILITATION
190846037,GENERAL ACUTE CARE
195337650,GENERAL ACUTE CARE
23677619,GENERAL ACUTE CARE
3982240,PSYCHIATRIC
4282609,GENERAL ACUTE CARE
185272301,GENERAL ACUTE CARE
1782609,PSYCHIATRIC
192772034,PSYCHIATRIC
187672401,GENERAL ACUTE CARE
2182601,REHABILITATION
128243953,LONG TERM CARE
459422,CRITICAL ACCESS
3459072,CRITICAL ACCESS
559427,CRITICAL ACCESS
759840,CRITICAL ACCESS
4659255,CRITICAL ACCESS
2959301,CRITICAL ACCESS
6159806,GENERAL ACUTE CARE
123145216,REHABILITATION
4728203,REHABILITATION
4458601,CRITICAL ACCESS
158501,GENERAL ACUTE CARE
11711772,GENERAL ACUTE CARE
114010016,GENERAL ACUTE CARE
121013326,GENERAL ACUTE CARE
16811219,GENERAL ACUTE CARE
20610301,GENERAL ACUTE CARE
8812518,GENERAL ACUTE CARE
20710305,GENERAL ACUTE CARE
2829526,GENERAL ACUTE CARE
8681611,CRITICAL ACCESS
12480528,GENERAL ACUTE CARE
1680304,GENERAL ACUTE CARE
4580906,PSYCHIATRIC
2080027,PSYCHIATRIC
5880228,CHILDREN
4980923,GENERAL ACUTE CARE
8881004,GENERAL ACUTE CARE
5181212,GENERAL ACUTE CARE
153680045,CHILDREN
153580112,GENERAL ACUTE CARE
6729401,GENERAL ACUTE CARE
7829414,GENERAL ACUTE CARE
929506,GENERAL ACUTE CARE
8129902,GENERAL ACUTE CARE
1729732,GENERAL ACUTE CARE
7429505,GENERAL ACUTE CARE
8829464,GENERAL ACUTE CARE
5429550,GENERAL ACUTE CARE
178680534,PSYCHIATRIC
3380204,LONG TERM CARE
7881521,CRITICAL ACCESS
3280236,PSYCHIATRIC
9081003,PSYCHIATRIC
8180701,GENERAL ACUTE CARE
1380113,REHABILITATION
2780204,GENERAL ACUTE CARE
8280723,CRITICAL ACCESS
154680230,PSYCHIATRIC
12680230,PSYCHIATRIC
4780910,REHABILITATION
1257301,GENERAL ACUTE CARE
4020176,GENERAL ACUTE CARE
9898104,GENERAL ACUTE CARE
4598105,CHILDREN
10698372,GENERAL ACUTE CARE
15399204,GENERAL ACUTE CARE
5198206,GENERAL ACUTE CARE
10098004,GENERAL ACUTE CARE
3499362,GENERAL ACUTE CARE
4798902,GENERAL ACUTE CARE
398204,CRITICAL ACCESS
3299301,CRITICAL ACCESS
7080517,CRITICAL ACCESS
1880026,GENERAL ACUTE CARE
5381650,CRITICAL ACCESS
5681230,CRITICAL ACCESS
8480731,CRITICAL ACCESS
2380810,GENERAL ACUTE CARE
3480218,GENERAL ACUTE CARE
6080033,GENERAL ACUTE CARE
8081401,GENERAL ACUTE CARE
2980206,SPECIAL
180229,GENERAL ACUTE CARE
10080534,REHABILITATION
6180228,GENERAL ACUTE CARE
280601,GENERAL ACUTE CARE
6980524,GENERAL ACUTE CARE
8781052,CRITICAL ACCESS
9481132,CRITICAL ACCESS
3180220,GENERAL ACUTE CARE
2481140,CRITICAL ACCESS
177280123,GENERAL ACUTE CARE
9680737,CRITICAL ACCESS
4880923,LONG TERM CARE
3580218,LONG TERM CARE
4080124,GENERAL ACUTE CARE
1581073,CRITICAL ACCESS
7981321,CRITICAL ACCESS
5781089,CRITICAL ACCESS
12780023,GENERAL ACUTE CARE
9780443,GENERAL ACUTE CARE
7480751,GENERAL ACUTE CARE
1280113,GENERAL ACUTE CARE
9880863,CRITICAL ACCESS
177080918,GENERAL ACUTE CARE
5080920,GENERAL ACUTE CARE
4281657,GENERAL ACUTE CARE
525702,LONG TERM CARE
7426003,LONG TERM CARE
1526175,CRITICAL ACCESS
3482609,GENERAL ACUTE CARE
1382501,GENERAL ACUTE CARE
2382435,CRITICAL ACCESS
3783001,GENERAL ACUTE CARE
1282072,GENERAL ACUTE CARE
10280759,CRITICAL ACCESS
7781501,PSYCHIATRIC
195730525,CRITICAL ACCESS
194530650,CRITICAL ACCESS
189667003,CRITICAL ACCESS
187054660,CRITICAL ACCESS
9045238,GENERAL ACUTE CARE
11946254,REHABILITATION
189989147,GENERAL ACUTE CARE
184889032,GENERAL ACUTE CARE
122744836,LONG TERM CARE
5139051,CRITICAL ACCESS
19732901,LONG TERM CARE
9127804,LONG TERM CARE
3730680,GENERAL ACUTE CARE
19631601,PSYCHIATRIC
5931791,CRITICAL ACCESS
13731768,SPECIAL
178234769,PSYCHIATRIC
128,GENERAL ACUTE CARE
188838801,WOMEN
17333021,PSYCHIATRIC
1728732,GENERAL ACUTE CARE
1545750,CRITICAL ACCESS
188985345,PSYCHIATRIC
9854736,GENERAL ACUTE CARE
10054001,GENERAL ACUTE CARE
4699508,PSYCHIATRIC
1799801,CRITICAL ACCESS
3165251,PSYCHIATRIC
5065212,GENERAL ACUTE CARE
10154001,PSYCHIATRIC
192092123,GENERAL ACUTE CARE
189480021,GENERAL ACUTE CARE
186281641,CRITICAL ACCESS
183933334,PSYCHIATRIC
186080230,PSYCHIATRIC
193632796,PSYCHIATRIC
43932935,GENERAL ACUTE CARE
10753403,GENERAL ACUTE CARE
10853405,GENERAL ACUTE CARE
953014,GENERAL ACUTE CARE
7653211,GENERAL ACUTE CARE
151453097,GENERAL ACUTE CARE
4133637,MILITARY
4246805,MILITARY
20522402,PSYCHIATRIC
124,PSYCHIATRIC
20324541,PSYCHIATRIC
5766622,GENERAL ACUTE CARE
5166048,MILITARY
5367218,GENERAL ACUTE CARE
20130136,REHABILITATION
7530152,PSYCHIATRIC
1030132,GENERAL ACUTE CARE
13330338,GENERAL ACUTE CARE
19831901,PSYCHIATRIC
89331635,CRITICAL ACCESS
40877630,GENERAL ACUTE CARE
57076692,GENERAL ACUTE CARE
137679401,SPECIAL
62372143,SPECIAL
154580138,CHILDREN
6653132,SPECIAL
